tick,timestamp,actual_d_yaw,pred_d_yaw,actual_d_pitch,pred_d_pitch,actual_jump,actual_sneak,actual_attack,actual_place,pred_jump_prob,pred_sneak_prob,pred_attack_prob,pred_place_prob,actual_place_block_type,pred_place_block_type_top1
163,2026-08-04T18:31:58.240Z,0.0,-0.009953067,0.0,-0.42057306,0,0,0,0,0.0106935715,0.002705762,0.006815761,0.0071995216,,minecraft:stained_hardened_clay
164,2026-08-04T18:31:58.289Z,0.0,-0.030874465,0.0,-0.05833259,0,0,0,0,0.0124496,0.0024214068,0.0059273904,0.007553133,,minecraft:stained_hardened_clay
165,2026-08-04T18:31:58.347Z,0.0,-0.020674083,0.0,0.11880345,0,0,0,0,0.016032826,0.0021123046,0.0050641648,0.007583738,,minecraft:stained_hardened_clay
166,2026-08-04T18:31:58.391Z,0.0,-0.008812472,0.0,0.17208469,0,0,0,0,0.018317372,0.0018739856,0.004539233,0.00739238,,minecraft:stained_hardened_clay
167,2026-08-04T18:31:58.442Z,0.0,-0.0015704483,0.0,0.19894207,0,0,0,0,0.020727148,0.0017245075,0.0042089773,0.007289347,,minecraft:stained_hardened_clay
168,2026-08-04T18:31:58.492Z,0.0,0.023473524,0.0,0.0748884,0,0,0,0,0.01713519,0.0017086684,0.0043656924,0.006329762,,minecraft:stained_hardened_clay
169,2026-08-04T18:31:58.541Z,0.0,0.034908406,0.0,0.0644593,0,0,0,0,0.014781414,0.0017791511,0.0045662,0.0062052226,,minecraft:stained_hardened_clay
170,2026-08-04T18:31:58.597Z,0.0,0.03562502,0.0,0.08710527,0,0,0,0,0.013678286,0.0019078735,0.004820087,0.0063069104,,minecraft:stained_hardened_clay
171,2026-08-04T18:31:58.643Z,0.0,0.07006463,0.0,0.115270786,0,0,0,0,0.030016318,0.0016935249,0.0044380124,0.007374348,,minecraft:stained_hardened_clay
172,2026-08-04T18:31:58.694Z,0.0,0.1129278,0.0,0.03661809,0,0,0,0,0.040428795,0.0015009285,0.004043105,0.0076734414,,minecraft:stained_hardened_clay
173,2026-08-04T18:31:58.747Z,0.0,0.15284905,0.0,-0.034858465,0,0,0,0,0.02254605,0.0016272501,0.0045882612,0.0073082214,,minecraft:stained_hardened_clay
174,2026-08-04T18:31:58.794Z,0.0,0.14865568,0.0,-0.2735357,0,0,0,0,0.012026236,0.0018175599,0.0054421155,0.00633851,,minecraft:stained_hardened_clay
175,2026-08-04T18:31:58.843Z,0.0,0.14231214,0.0,-0.6702781,0,0,0,0,0.01141009,0.0018360696,0.0060912133,0.005750933,,minecraft:stained_hardened_clay
176,2026-08-04T18:31:58.897Z,0.0,0.12802765,0.0,-0.75614643,0,0,0,0,0.0118819345,0.0019964657,0.0068504643,0.0059349784,,minecraft:stained_hardened_clay
177,2026-08-04T18:31:58.946Z,0.0,0.12813589,0.0,-0.37097055,0,0,0,0,0.011489899,0.0022967162,0.006798555,0.00647668,,minecraft:stained_hardened_clay
178,2026-08-04T18:31:58.996Z,0.0,0.10986329,0.0,-0.3642929,0,0,0,0,0.008811412,0.002395241,0.007200974,0.006116366,,minecraft:stained_hardened_clay
179,2026-08-04T18:31:59.044Z,0.0,0.071947806,0.0,-0.7046095,0,0,0,0,0.005739972,0.0021283966,0.007172796,0.0050442293,,minecraft:stained_hardened_clay
180,2026-08-04T18:31:59.094Z,0.0,0.04011236,0.0,-0.5687149,0,0,0,0,0.0038506126,0.002028662,0.006880645,0.0045445496,,minecraft:stained_hardened_clay
181,2026-08-04T18:31:59.149Z,0.0,-0.038671166,0.0,-0.59574294,0,0,0,0,0.0064565795,0.002225426,0.007335674,0.005788026,,minecraft:stained_hardened_clay
182,2026-08-04T18:31:59.196Z,0.0,-0.07283797,0.0,-0.4105162,0,0,0,0,0.015882457,0.0026243061,0.007584592,0.008626673,,minecraft:stained_hardened_clay
183,2026-08-04T18:31:59.246Z,0.0,-0.07777441,0.0,-0.24209347,0,0,0,0,0.036350638,0.002387154,0.006791205,0.010928104,,minecraft:stained_hardened_clay
184,2026-08-04T18:31:59.300Z,0.0,-0.09008674,0.0,-0.0027821213,0,0,0,0,0.071660385,0.0018875943,0.0052905553,0.011928199,,minecraft:stained_hardened_clay
185,2026-08-04T18:31:59.348Z,0.0,-0.084576674,0.0,0.21014562,0,0,0,0,0.15255782,0.0015211211,0.0042902627,0.013641293,,minecraft:stained_hardened_clay
186,2026-08-04T18:31:59.401Z,0.0,-0.077657096,0.0,0.314223,0,0,0,0,0.23125914,0.0012952166,0.0036880367,0.014735853,,minecraft:stained_hardened_clay
187,2026-08-04T18:31:59.449Z,0.0,-0.06932847,0.0,0.31191847,0,0,0,0,0.31016955,0.0011308204,0.0033126904,0.015580561,,minecraft:stained_hardened_clay
188,2026-08-04T18:31:59.503Z,0.0,-0.062359266,0.0,0.26394346,0,0,0,0,0.38076857,0.0010148962,0.0030731075,0.016254228,,minecraft:stained_hardened_clay
189,2026-08-04T18:31:59.552Z,0.0,-0.05732816,0.0,0.20922235,0,0,0,0,0.44481242,0.0009280015,0.0028980756,0.016852813,,minecraft:stained_hardened_clay
190,2026-08-04T18:31:59.600Z,0.0,-0.044239618,0.0,0.9490972,1,0,0,0,0.8725048,0.0009462928,0.0024574564,0.03240856,,minecraft:stained_hardened_clay
191,2026-08-04T18:31:59.649Z,0.0,-0.011919897,0.0,0.94189423,1,0,0,0,0.9531845,0.0007607714,0.002032533,0.040944748,,minecraft:stained_hardened_clay
192,2026-08-04T18:31:59.704Z,0.0,0.036071666,0.0,0.5644286,1,0,0,0,0.94510263,0.0005103078,0.0016497689,0.028599514,,minecraft:stained_hardened_clay
193,2026-08-04T18:31:59.749Z,0.0,0.033451304,0.0,0.34586173,1,0,0,0,0.9173819,0.00042387118,0.001542125,0.022022106,,minecraft:stained_hardened_clay
194,2026-08-04T18:31:59.800Z,0.0,0.019637123,0.0,0.16608354,1,0,0,0,0.88399875,0.00038822577,0.0015356074,0.01834137,,minecraft:stained_hardened_clay
195,2026-08-04T18:31:59.851Z,0.0,0.0032257438,0.0,0.061797537,1,0,0,0,0.8605125,0.00037366914,0.001554695,0.016590375,,minecraft:stained_hardened_clay
196,2026-08-04T18:31:59.901Z,0.0,-0.016980074,0.0,0.02398289,1,0,0,0,0.8084391,0.00037338017,0.0015939622,0.014553458,,minecraft:stained_hardened_clay
197,2026-08-04T18:31:59.952Z,0.0,-0.036670752,0.0,0.0060787424,1,0,0,0,0.73972,0.00038122412,0.0016530432,0.012853912,,minecraft:stained_hardened_clay
198,2026-08-04T18:32:00.002Z,0.0,-0.06850537,0.0,-0.16057624,1,0,0,0,0.8639793,0.0004470217,0.0018393234,0.018822635,,minecraft:stained_hardened_clay
199,2026-08-04T18:32:00.052Z,0.0,-0.057191163,0.0,-0.20367229,1,0,0,0,0.9321127,0.00047844066,0.0018904381,0.025257884,,minecraft:stained_hardened_clay
200,2026-08-04T18:32:00.104Z,0.0,-0.03897687,0.0,-0.22253597,1,0,0,0,0.95185167,0.00047430216,0.0018598719,0.02878114,,minecraft:stained_hardened_clay
201,2026-08-04T18:32:00.154Z,0.0,-0.019029733,0.0,-0.31294456,1,0,0,0,0.9532102,0.00049590337,0.0019622496,0.03092714,,minecraft:stained_hardened_clay
202,2026-08-04T18:32:00.202Z,0.0,-0.021835722,0.0,0.35517615,1,0,0,0,0.98590183,0.00058537506,0.0018885345,0.0521788,,minecraft:stained_hardened_clay
203,2026-08-04T18:32:00.254Z,0.0,-0.028676625,0.0,0.38970795,1,0,0,0,0.99187684,0.00054675754,0.0017458451,0.062102288,,minecraft:stained_hardened_clay
204,2026-08-04T18:32:00.305Z,0.0,5.6438148e-05,0.0,0.3132376,1,0,0,0,0.9889093,0.00044283833,0.0015178851,0.045982208,,minecraft:stained_hardened_clay
205,2026-08-04T18:32:00.355Z,0.0,-0.00057884306,0.0,0.26915157,1,0,0,0,0.98335326,0.0004064826,0.0014569827,0.03741793,,minecraft:stained_hardened_clay
206,2026-08-04T18:32:00.407Z,0.0,-0.009772651,0.0,0.1897806,1,0,0,0,0.9782562,0.00039214274,0.0014620773,0.03326353,,minecraft:stained_hardened_clay
207,2026-08-04T18:32:00.457Z,0.0,-0.018844545,0.0,0.1394335,1,0,0,0,0.9700458,0.00037612568,0.0014548966,0.028849235,,minecraft:stained_hardened_clay
208,2026-08-04T18:32:00.507Z,0.0,-0.028311372,0.0,0.10929612,1,0,0,0,0.96102846,0.00036863587,0.0014629777,0.025843615,,minecraft:stained_hardened_clay
209,2026-08-04T18:32:00.556Z,0.0,-0.038244195,0.0,0.060648046,1,0,0,0,0.94140524,0.00036957816,0.0015111896,0.022169085,,minecraft:stained_hardened_clay
210,2026-08-04T18:32:00.610Z,0.0,-0.067033224,0.0,-0.19430615,1,0,0,0,0.96005774,0.00043771917,0.0017414503,0.029009655,,minecraft:stained_hardened_clay
211,2026-08-04T18:32:00.655Z,0.0,-0.06468971,0.0,-0.292017,1,0,0,0,0.9749956,0.0004677104,0.0018240085,0.035712134,,minecraft:stained_hardened_clay
212,2026-08-04T18:32:00.704Z,0.0,-0.053565092,0.0,-0.34062913,1,0,0,0,0.97945684,0.00046466835,0.0018216982,0.038652096,,minecraft:stained_hardened_clay
213,2026-08-04T18:32:00.759Z,0.0,-0.039401263,0.0,-0.4501707,1,0,0,0,0.9782849,0.00049290614,0.0019524929,0.04041765,,minecraft:stained_hardened_clay
214,2026-08-04T18:32:00.806Z,0.0,-0.038942,0.0,0.2229262,1,0,0,0,0.99216026,0.0005892908,0.0019201803,0.06504798,,minecraft:stained_hardened_clay
215,2026-08-04T18:32:00.857Z,0.0,-0.04067803,0.0,0.25441158,1,0,0,0,0.9940619,0.0005762722,0.0018481084,0.07230946,,minecraft:stained_hardened_clay
216,2026-08-04T18:32:00.906Z,0.0,-0.0046990737,0.0,0.13564694,1,0,0,0,0.99013245,0.0004797635,0.001651658,0.05054753,,minecraft:stained_hardened_clay
217,2026-08-04T18:32:00.956Z,0.0,-0.0030492395,0.0,0.108206145,1,0,0,0,0.98401916,0.0004313175,0.00155799,0.039364494,,minecraft:stained_hardened_clay
218,2026-08-04T18:32:01.005Z,0.0,-0.010890454,0.0,0.050945498,1,0,0,0,0.9755762,0.00040090794,0.0015208176,0.032201767,,minecraft:stained_hardened_clay
219,2026-08-04T18:32:01.056Z,0.0,-0.020431913,0.0,0.0077171028,1,0,0,0,0.96379906,0.00038606473,0.0015214441,0.027197134,,minecraft:stained_hardened_clay
220,2026-08-04T18:32:01.108Z,0.0,-0.030887287,0.0,-0.014397509,1,0,0,0,0.94739664,0.00038057673,0.0015426736,0.023409799,,minecraft:stained_hardened_clay
221,2026-08-04T18:32:01.159Z,0.0,-0.041513883,0.0,-0.038175687,1,0,0,0,0.9231201,0.00038105863,0.001583676,0.020228667,,minecraft:stained_hardened_clay
222,2026-08-04T18:32:01.210Z,0.0,-0.0711928,0.0,-0.24661323,1,0,0,0,0.9549426,0.00045130416,0.0017968059,0.027992582,,minecraft:stained_hardened_clay
223,2026-08-04T18:32:01.256Z,0.0,-0.068273574,0.0,-0.2992709,1,0,0,0,0.9673825,0.00048519348,0.0019297161,0.03248144,,minecraft:stained_hardened_clay
224,2026-08-04T18:32:01.309Z,0.0,-0.05491041,0.0,-0.2879296,1,0,0,0,0.9737596,0.000485385,0.001913731,0.03542458,,minecraft:stained_hardened_clay
225,2026-08-04T18:32:01.361Z,0.0,-0.043779224,0.0,-0.45249984,1,0,0,0,0.9680827,0.00048821908,0.0020028003,0.034090273,,minecraft:stained_hardened_clay
226,2026-08-04T18:32:01.409Z,0.0,-0.04380402,0.0,0.093204476,1,0,0,0,0.98637843,0.0005520865,0.001938404,0.049101662,,minecraft:stained_hardened_clay
227,2026-08-04T18:32:01.457Z,0.0,-0.043825034,0.0,0.22915798,1,0,0,0,0.9902379,0.0005362884,0.0018206674,0.05543023,,minecraft:stained_hardened_clay
228,2026-08-04T18:32:01.510Z,0.0,0.0067433864,0.0,0.22346464,1,0,0,0,0.98422676,0.00044901553,0.0016310975,0.040253624,,minecraft:stained_hardened_clay
229,2026-08-04T18:32:01.558Z,0.0,0.009904876,0.0,0.20784238,1,0,0,0,0.97451186,0.0003965357,0.0015212347,0.031674627,,minecraft:stained_hardened_clay
230,2026-08-04T18:32:01.611Z,0.0,0.0036879778,0.0,0.10084752,1,0,0,0,0.95809716,0.00037116685,0.0015115228,0.025444975,,minecraft:stained_hardened_clay
231,2026-08-04T18:32:01.663Z,0.0,-0.0056178197,0.0,-0.0020895675,1,0,0,0,0.9305839,0.00036319307,0.001555045,0.020792166,,minecraft:stained_hardened_clay
232,2026-08-04T18:32:01.712Z,0.0,-0.017854482,0.0,-0.07241605,1,0,0,0,0.88403,0.00036808487,0.0016356666,0.01711993,,minecraft:stained_hardened_clay
233,2026-08-04T18:32:01.761Z,0.0,-0.03228335,0.0,-0.11923085,1,0,0,0,0.8127289,0.000381273,0.0017384206,0.014272593,,minecraft:stained_hardened_clay
234,2026-08-04T18:32:01.808Z,0.0,-0.08458921,0.0,-0.22484082,1,0,0,0,0.90059584,0.0004645353,0.0019433146,0.020696886,,minecraft:stained_hardened_clay
235,2026-08-04T18:32:01.860Z,0.0,-0.0862671,0.0,-0.23570538,1,0,0,0,0.945369,0.0005095981,0.0020239132,0.027155856,,minecraft:stained_hardened_clay
236,2026-08-04T18:32:01.908Z,0.0,-0.06867101,0.0,-0.24649394,1,0,0,0,0.9630161,0.0005002221,0.001966978,0.031294566,,minecraft:stained_hardened_clay
237,2026-08-04T18:32:01.961Z,0.0,-0.05363003,0.0,-0.41138995,1,0,0,0,0.960184,0.0004991384,0.0020328134,0.031409472,,minecraft:stained_hardened_clay
238,2026-08-04T18:32:02.010Z,0.0,-0.050279737,0.0,0.13403544,1,0,0,0,0.9845435,0.00055891636,0.001937446,0.046508867,,minecraft:stained_hardened_clay
239,2026-08-04T18:32:02.062Z,0.0,-0.048639826,0.0,0.2655548,1,0,0,0,0.98957807,0.0005357144,0.0017973328,0.05342727,,minecraft:stained_hardened_clay
240,2026-08-04T18:32:02.111Z,0.0,0.0034319088,0.0,0.2577403,1,0,0,0,0.98385507,0.00044420525,0.0015986018,0.039311785,,minecraft:stained_hardened_clay
241,2026-08-04T18:32:02.162Z,0.0,0.0069545135,0.0,0.23530737,1,0,0,0,0.97493374,0.00039055714,0.0014863627,0.03132974,,minecraft:stained_hardened_clay
242,2026-08-04T18:32:02.211Z,0.0,0.00057732314,0.0,0.124638,1,0,0,0,0.9599995,0.00036434043,0.0014731277,0.025401648,,minecraft:stained_hardened_clay
243,2026-08-04T18:32:02.263Z,0.0,-0.008729517,0.0,0.016580522,1,0,0,0,0.93537784,0.000355224,0.0015121058,0.020923058,,minecraft:stained_hardened_clay
244,2026-08-04T18:32:02.311Z,0.0,-0.020791888,0.0,-0.059955012,1,0,0,0,0.89419705,0.00035861778,0.0015870746,0.017352102,,minecraft:stained_hardened_clay
245,2026-08-04T18:32:02.363Z,0.0,-0.034310192,0.0,-0.114175044,1,0,0,0,0.832195,0.00036953817,0.0016834417,0.014557637,,minecraft:stained_hardened_clay
246,2026-08-04T18:32:02.414Z,0.0,-0.087640405,0.0,-0.23242396,1,0,0,0,0.91085625,0.00044874786,0.0018799915,0.021010082,,minecraft:stained_hardened_clay
247,2026-08-04T18:32:02.462Z,0.0,-0.08998932,0.0,-0.25720385,1,0,0,0,0.94983774,0.0004925083,0.0019661759,0.027306428,,minecraft:stained_hardened_clay
248,2026-08-04T18:32:02.514Z,0.0,-0.07261119,0.0,-0.2761599,1,0,0,0,0.96546733,0.00048474508,0.0019196094,0.031334676,,minecraft:stained_hardened_clay
249,2026-08-04T18:32:02.563Z,0.0,-0.05753746,0.0,-0.444496,1,0,0,0,0.96241784,0.00048511097,0.0019919425,0.031404424,,minecraft:stained_hardened_clay
250,2026-08-04T18:32:02.614Z,0.0,-0.05471559,0.0,0.096021585,1,0,0,0,0.98516625,0.00054320274,0.0019007464,0.0462385,,minecraft:stained_hardened_clay
251,2026-08-04T18:32:02.660Z,0.0,-0.05289115,0.0,0.22663933,1,0,0,0,0.9898912,0.0005215421,0.0017661856,0.052968998,,minecraft:stained_hardened_clay
252,2026-08-04T18:32:02.714Z,0.0,0.00018794835,0.0,0.22299755,1,0,0,0,0.9844057,0.00043377763,0.0015748198,0.03906682,,minecraft:stained_hardened_clay
253,2026-08-04T18:32:02.764Z,0.0,0.0037680343,0.0,0.20747402,1,0,0,0,0.97622854,0.00038196513,0.0014639238,0.031355243,,minecraft:stained_hardened_clay
254,2026-08-04T18:32:02.813Z,0.0,-0.0030854642,0.0,0.09988978,1,0,0,0,0.9624883,0.00035655397,0.001450961,0.02553426,,minecraft:stained_hardened_clay
255,2026-08-04T18:32:02.863Z,0.0,-0.012260541,0.0,-0.0052231103,1,0,0,0,0.93943805,0.0003481476,0.0014910159,0.021077447,,minecraft:stained_hardened_clay
256,2026-08-04T18:32:02.914Z,0.0,-0.024013184,0.0,-0.08065855,1,0,0,0,0.9012599,0.0003514108,0.0015648387,0.017534807,,minecraft:stained_hardened_clay
257,2026-08-04T18:32:02.964Z,0.0,-0.03724153,0.0,-0.13629287,1,0,0,0,0.8410129,0.00036250954,0.001663126,0.01466905,,minecraft:stained_hardened_clay
258,2026-08-04T18:32:03.014Z,0.0,-0.0910425,0.0,-0.2555025,1,0,0,0,0.9117693,0.00044333044,0.0018712762,0.020895978,,minecraft:stained_hardened_clay
259,2026-08-04T18:32:03.065Z,0.0,-0.09293406,0.0,-0.27573606,1,0,0,0,0.9484153,0.0004902647,0.00196998,0.026938247,,minecraft:stained_hardened_clay
260,2026-08-04T18:32:03.117Z,0.0,-0.07490202,0.0,-0.29337835,1,0,0,0,0.9648564,0.0004822973,0.0019208721,0.031033639,,minecraft:stained_hardened_clay
261,2026-08-04T18:32:03.164Z,0.0,-0.059282307,0.0,-0.46064204,1,0,0,0,0.96199685,0.0004829381,0.0019935465,0.031194577,,minecraft:stained_hardened_clay
262,2026-08-04T18:32:03.216Z,0.0,-0.056266107,0.0,0.08108609,1,0,0,0,0.98508865,0.0005407724,0.0019004198,0.046017688,,minecraft:stained_hardened_clay
263,2026-08-04T18:32:03.265Z,0.0,-0.054003987,0.0,0.21362391,1,0,0,0,0.98988813,0.0005193135,0.00176493,0.052816767,,minecraft:stained_hardened_clay
264,2026-08-04T18:32:03.313Z,0.0,-0.00044509023,0.0,0.21362963,1,0,0,0,0.9845056,0.00043230783,0.0015734597,0.03905758,,minecraft:stained_hardened_clay
265,2026-08-04T18:32:03.363Z,0.0,0.0031647906,0.0,0.20274532,1,0,0,0,0.97646606,0.00038128992,0.0014626476,0.03141343,,minecraft:stained_hardened_clay
266,2026-08-04T18:32:03.415Z,0.0,-0.003079474,0.0,0.09990277,1,0,0,0,0.962487,0.00035655385,0.0014509754,0.025534393,,minecraft:stained_hardened_clay
267,2026-08-04T18:32:03.467Z,0.0,-0.012256712,0.0,-0.0052424744,1,0,0,0,0.9394284,0.00034815574,0.0014910571,0.021076502,,minecraft:stained_hardened_clay
268,2026-08-04T18:32:03.516Z,0.0,-0.024019454,0.0,-0.080647945,1,0,0,0,0.9012469,0.0003514304,0.0015649184,0.017534422,,minecraft:stained_hardened_clay
269,2026-08-04T18:32:03.563Z,0.0,-0.037247576,0.0,-0.13631354,1,0,0,0,0.84099126,0.00036252802,0.0016632068,0.014668576,,minecraft:stained_hardened_clay
270,2026-08-04T18:32:03.615Z,0.0,-0.091042906,0.0,-0.25549823,1,0,0,0,0.9117623,0.00044333827,0.0018713063,0.020895531,,minecraft:stained_hardened_clay
271,2026-08-04T18:32:03.665Z,0.0,-0.092931665,0.0,-0.27575082,1,0,0,0,0.9484068,0.0004902787,0.0019700467,0.026936965,,minecraft:stained_hardened_clay
272,2026-08-04T18:32:03.717Z,0.0,-0.0749028,0.0,-0.2933935,1,0,0,0,0.9648554,0.0004823072,0.0019209107,0.031033726,,minecraft:stained_hardened_clay
273,2026-08-04T18:32:03.764Z,0.0,-0.05928187,0.0,-0.460619,1,0,0,0,0.9619958,0.0004829425,0.001993553,0.03119441,,minecraft:stained_hardened_clay
274,2026-08-04T18:32:03.816Z,0.0,-0.056262657,0.0,0.081129946,1,0,0,0,0.9850889,0.00054077007,0.0019004082,0.04601821,,minecraft:stained_hardened_clay
275,2026-08-04T18:32:03.868Z,0.0,-0.05400403,0.0,0.21362555,1,0,0,0,0.98988813,0.000519313,0.0017649267,0.052816655,,minecraft:stained_hardened_clay
276,2026-08-04T18:32:03.915Z,0.0,-0.00044751912,0.0,0.21361586,1,0,0,0,0.9845051,0.00043231898,0.0015734918,0.039058007,,minecraft:stained_hardened_clay
277,2026-08-04T18:32:03.967Z,0.0,0.0031651706,0.0,0.20274273,1,0,0,0,0.97646606,0.00038128937,0.001462649,0.031413384,,minecraft:stained_hardened_clay
278,2026-08-04T18:32:04.016Z,0.0,-0.0030835643,0.0,0.09986935,1,0,0,0,0.9624861,0.00035655723,0.0014509956,0.02553417,,minecraft:stained_hardened_clay
279,2026-08-04T18:32:04.068Z,0.0,-0.0028251633,0.0,-0.12875348,1,0,0,0,0.90150154,0.00034845175,0.0015915729,0.018271098,,minecraft:stained_hardened_clay
280,2026-08-04T18:32:04.119Z,0.0,-0.022509001,0.0,-0.2908178,1,0,0,0,0.7661491,0.00037185272,0.0017917892,0.013424862,,minecraft:stained_hardened_clay
281,2026-08-04T18:32:04.166Z,0.0,-0.03853074,0.0,-0.3582092,0,0,0,0,0.528791,0.00041915773,0.002021397,0.010332027,,minecraft:stained_hardened_clay
282,2026-08-04T18:32:04.218Z,0.0,-0.11529449,0.0,-0.3597845,0,0,0,0,0.37730223,0.00066486985,0.0030048373,0.012121495,,minecraft:stained_hardened_clay
283,2026-08-04T18:32:04.265Z,0.0,-0.14927915,0.0,-0.40403908,0,0,0,0,0.23287429,0.00096762186,0.004048856,0.012301018,,minecraft:stained_hardened_clay
284,2026-08-04T18:32:04.317Z,0.0,-0.14193189,0.0,-0.37697777,0,0,0,0,0.15411691,0.0011859846,0.004714501,0.012154468,,minecraft:stained_hardened_clay
285,2026-08-04T18:32:04.366Z,0.0,-0.16556968,0.0,0.084568895,0,0,0,0,0.043258745,0.0013472929,0.004599534,0.008429872,,minecraft:stained_hardened_clay
286,2026-08-04T18:32:04.419Z,0.0,-0.1269224,0.0,0.15918082,0,0,0,0,0.017125595,0.001417346,0.004725933,0.0066728205,,minecraft:stained_hardened_clay
287,2026-08-04T18:32:04.468Z,0.0,-0.086640514,0.0,0.07442709,0,0,0,0,0.010388353,0.0015404152,0.005119142,0.006112747,,minecraft:stained_hardened_clay
288,2026-08-04T18:32:04.516Z,0.0,-0.10506925,0.0,-0.11788081,0,0,0,0,0.011426814,0.0019008939,0.0059299306,0.0065140817,,minecraft:stained_hardened_clay
289,2026-08-04T18:32:04.566Z,0.0,-0.109276876,0.0,-0.1651354,0,0,0,0,0.010587634,0.00196284,0.006195054,0.0065181684,,minecraft:stained_hardened_clay
290,2026-08-04T18:32:04.618Z,0.0,-0.10278096,0.0,-0.08403548,0,0,0,0,0.00791697,0.0020810915,0.006449691,0.0063102553,,minecraft:stained_hardened_clay
291,2026-08-04T18:32:04.666Z,0.0,-0.09787044,0.0,0.089030765,0,0,0,0,0.004236533,0.0018477857,0.005360005,0.0057481695,,minecraft:stained_hardened_clay
292,2026-08-04T18:32:04.717Z,0.0,-0.08659761,0.0,0.3011837,0,0,0,0,0.003124691,0.0017995465,0.004840608,0.0057458044,,minecraft:stained_hardened_clay
293,2026-08-04T18:32:04.785Z,0.0,-0.10346098,0.0,0.08890141,0,0,0,0,0.005675161,0.0018392124,0.0050960523,0.0064735045,,minecraft:stained_hardened_clay
294,2026-08-04T18:32:04.817Z,0.0,-0.12578139,0.0,-0.026190303,0,0,0,0,0.012020475,0.001776401,0.0049761203,0.007927329,,minecraft:stained_hardened_clay
295,2026-08-04T18:32:04.869Z,0.0,-0.13942549,0.0,-0.12215789,0,0,0,0,0.023884244,0.0015780772,0.0045754993,0.009384696,,minecraft:stained_hardened_clay
296,2026-08-04T18:32:04.918Z,0.0,-0.109666616,0.0,-0.12521234,0,0,0,0,0.050721284,0.0012018409,0.003799988,0.01001047,,minecraft:stained_hardened_clay
297,2026-08-04T18:32:04.970Z,0.0,-0.11065726,0.0,-0.059186455,0,0,0,0,0.11410238,0.0009739487,0.0032075257,0.011244487,,minecraft:stained_hardened_clay
298,2026-08-04T18:32:05.018Z,0.0,-0.12227373,0.0,-0.08329937,0,0,0,0,0.25447503,0.0008034797,0.0027767362,0.012893682,,minecraft:stained_hardened_clay
299,2026-08-04T18:32:05.069Z,0.0,-0.13373268,0.0,-0.091542445,1,0,0,0,0.66141284,0.00067382725,0.0024319005,0.017982733,,minecraft:stained_hardened_clay
300,2026-08-04T18:32:05.118Z,0.0,-0.11421494,0.0,-0.24008769,1,0,0,0,0.8818942,0.000546553,0.0021219037,0.023960434,,minecraft:stained_hardened_clay
301,2026-08-04T18:32:05.169Z,0.0,-0.101295665,0.0,0.07499952,1,0,0,0,0.97955143,0.0004869811,0.0016265421,0.039219823,,minecraft:stained_hardened_clay
302,2026-08-04T18:32:05.218Z,0.0,-0.10890489,0.0,0.015183657,1,0,0,0,0.9907198,0.00040859898,0.0013816252,0.047069084,,minecraft:stained_hardened_clay
303,2026-08-04T18:32:05.268Z,0.0,-0.10141595,0.0,-0.16107045,1,0,0,0,0.9922132,0.00036601405,0.0013125151,0.04743658,,minecraft:stained_hardened_clay
304,2026-08-04T18:32:05.320Z,0.0,-0.09828176,0.0,-0.28092992,1,0,0,0,0.99152386,0.00034177562,0.0012872216,0.044288237,,minecraft:stained_hardened_clay
305,2026-08-04T18:32:05.368Z,0.0,-0.098324,0.0,-0.33002472,1,0,0,0,0.98994654,0.0003248825,0.0012638224,0.040311605,,minecraft:stained_hardened_clay
306,2026-08-04T18:32:05.421Z,0.0,-0.05635234,0.0,0.20388913,1,0,0,0,0.99083567,0.00036506043,0.0012482617,0.045414217,,minecraft:stained_hardened_clay
307,2026-08-04T18:32:05.468Z,0.0,-0.053748608,0.0,0.35925406,1,0,0,0,0.99120843,0.00037919852,0.0012269504,0.04719715,,minecraft:stained_hardened_clay
308,2026-08-04T18:32:05.521Z,0.0,-0.049331836,0.0,0.25653756,1,0,0,0,0.99130356,0.00037820064,0.0012406358,0.04766249,,minecraft:stained_hardened_clay
